ID	Name	AttributeOne	AttributeTwo	AttributeThree
15256	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤±­Ñ©(ËÁ)	atTherapyPowerBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
15257	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤±­Ñ©(Îé)	atTherapyPowerBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
15258	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤±­Ñ©(Â½)	atTherapyPowerBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
15259	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤´©Ê¯(Ò¼)	atTherapyPowerBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
15260	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤´©Ê¯(·¡)	atTherapyPowerBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
15261	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤´©Ê¯(Èþ)	atTherapyPowerBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
15262	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤´©Ê¯(ËÁ)	atTherapyPowerBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
15263	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤´©Ê¯(Îé)	atTherapyPowerBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
15264	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤´©Ê¯(Â½)	atTherapyPowerBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
15265	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤ÔÂ»ª(Ò¼)	atTherapyPowerBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
15266	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤ÔÂ»ª(·¡)	atTherapyPowerBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
15267	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤ÔÂ»ª(Èþ)	atTherapyPowerBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
15268	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤ÔÂ»ª(ËÁ)	atTherapyPowerBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
15269	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤ÔÂ»ª(Îé)	atTherapyPowerBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
15270	²Ê¡¤º£ÄÉ¡¤´ó»¯¡¤ÔÂ»ª(Â½)	atTherapyPowerBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
15271	²Ê¡¤ÁÇÔ­¡¤º£ÄÉ¡¤Ô¡»ð(Ò¼)	atSolarCriticalStrike	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15272	²Ê¡¤ÁÇÔ­¡¤º£ÄÉ¡¤Ô¡»ð(·¡)	atSolarCriticalStrike	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15273	²Ê¡¤ÁÇÔ­¡¤º£ÄÉ¡¤Ô¡»ð(Èþ)	atSolarCriticalStrike	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15274	²Ê¡¤ÁÇÔ­¡¤º£ÄÉ¡¤Ô¡»ð(ËÁ)	atSolarCriticalStrike	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15275	²Ê¡¤ÁÇÔ­¡¤º£ÄÉ¡¤Ô¡»ð(Îé)	atSolarCriticalStrike	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15276	²Ê¡¤ÁÇÔ­¡¤º£ÄÉ¡¤Ô¡»ð(Â½)	atSolarCriticalStrike	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15277	²Ê¡¤ÁÇÔ­¡¤Ô¡»ð¡¤º£ÄÉ(Ò¼)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atTherapyPowerBase
15278	²Ê¡¤ÁÇÔ­¡¤Ô¡»ð¡¤º£ÄÉ(·¡)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atTherapyPowerBase
15279	²Ê¡¤ÁÇÔ­¡¤Ô¡»ð¡¤º£ÄÉ(Èþ)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atTherapyPowerBase
15280	²Ê¡¤ÁÇÔ­¡¤Ô¡»ð¡¤º£ÄÉ(ËÁ)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atTherapyPowerBase
15281	²Ê¡¤ÁÇÔ­¡¤Ô¡»ð¡¤º£ÄÉ(Îé)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atTherapyPowerBase
15282	²Ê¡¤ÁÇÔ­¡¤Ô¡»ð¡¤º£ÄÉ(Â½)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atTherapyPowerBase
15283	²Ê¡¤ÁÇÔ­¡¤´ó»¯¡¤º£ÄÉ(Ò¼)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15284	²Ê¡¤ÁÇÔ­¡¤´ó»¯¡¤º£ÄÉ(·¡)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15285	²Ê¡¤ÁÇÔ­¡¤´ó»¯¡¤º£ÄÉ(Èþ)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15286	²Ê¡¤ÁÇÔ­¡¤´ó»¯¡¤º£ÄÉ(ËÁ)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15287	²Ê¡¤ÁÇÔ­¡¤´ó»¯¡¤º£ÄÉ(Îé)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15288	²Ê¡¤ÁÇÔ­¡¤´ó»¯¡¤º£ÄÉ(Â½)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15289	²Ê¡¤ÈÚÌì¡¤º£ÄÉ¡¤Åùö¨(Ò¼)	atNeutralCriticalStrike	atTherapyPowerBase	atNeutralCriticalDamagePowerBase
15290	²Ê¡¤ÈÚÌì¡¤º£ÄÉ¡¤Åùö¨(·¡)	atNeutralCriticalStrike	atTherapyPowerBase	atNeutralCriticalDamagePowerBase
15291	²Ê¡¤ÈÚÌì¡¤º£ÄÉ¡¤Åùö¨(Èþ)	atNeutralCriticalStrike	atTherapyPowerBase	atNeutralCriticalDamagePowerBase
15292	²Ê¡¤ÈÚÌì¡¤º£ÄÉ¡¤Åùö¨(ËÁ)	atNeutralCriticalStrike	atTherapyPowerBase	atNeutralCriticalDamagePowerBase
15293	²Ê¡¤ÈÚÌì¡¤º£ÄÉ¡¤Åùö¨(Îé)	atNeutralCriticalStrike	atTherapyPowerBase	atNeutralCriticalDamagePowerBase
15294	²Ê¡¤ÈÚÌì¡¤º£ÄÉ¡¤Åùö¨(Â½)	atNeutralCriticalStrike	atTherapyPowerBase	atNeutralCriticalDamagePowerBase
15295	²Ê¡¤ÈÚÌì¡¤Åùö¨¡¤º£ÄÉ(Ò¼)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atTherapyPowerBase
15296	²Ê¡¤ÈÚÌì¡¤Åùö¨¡¤º£ÄÉ(·¡)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atTherapyPowerBase
15297	²Ê¡¤ÈÚÌì¡¤Åùö¨¡¤º£ÄÉ(Èþ)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atTherapyPowerBase
15298	²Ê¡¤ÈÚÌì¡¤Åùö¨¡¤º£ÄÉ(ËÁ)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atTherapyPowerBase
15299	²Ê¡¤ÈÚÌì¡¤Åùö¨¡¤º£ÄÉ(Îé)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atTherapyPowerBase
15300	²Ê¡¤ÈÚÌì¡¤Åùö¨¡¤º£ÄÉ(Â½)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atTherapyPowerBase
15301	²Ê¡¤ÈÚÌì¡¤´ó»¯¡¤º£ÄÉ(Ò¼)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15302	²Ê¡¤ÈÚÌì¡¤´ó»¯¡¤º£ÄÉ(·¡)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15303	²Ê¡¤ÈÚÌì¡¤´ó»¯¡¤º£ÄÉ(Èþ)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15304	²Ê¡¤ÈÚÌì¡¤´ó»¯¡¤º£ÄÉ(ËÁ)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15305	²Ê¡¤ÈÚÌì¡¤´ó»¯¡¤º£ÄÉ(Îé)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15306	²Ê¡¤ÈÚÌì¡¤´ó»¯¡¤º£ÄÉ(Â½)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15307	²Ê¡¤»¯Ñ©¡¤º£ÄÉ¡¤±­Ñ©(Ò¼)	atLunarCriticalStrike	atTherapyPowerBase	atLunarCriticalDamagePowerBase
15308	²Ê¡¤»¯Ñ©¡¤º£ÄÉ¡¤±­Ñ©(·¡)	atLunarCriticalStrike	atTherapyPowerBase	atLunarCriticalDamagePowerBase
15309	²Ê¡¤»¯Ñ©¡¤º£ÄÉ¡¤±­Ñ©(Èþ)	atLunarCriticalStrike	atTherapyPowerBase	atLunarCriticalDamagePowerBase
15310	²Ê¡¤»¯Ñ©¡¤º£ÄÉ¡¤±­Ñ©(ËÁ)	atLunarCriticalStrike	atTherapyPowerBase	atLunarCriticalDamagePowerBase
15311	²Ê¡¤»¯Ñ©¡¤º£ÄÉ¡¤±­Ñ©(Îé)	atLunarCriticalStrike	atTherapyPowerBase	atLunarCriticalDamagePowerBase
15312	²Ê¡¤»¯Ñ©¡¤º£ÄÉ¡¤±­Ñ©(Â½)	atLunarCriticalStrike	atTherapyPowerBase	atLunarCriticalDamagePowerBase
15313	²Ê¡¤»¯Ñ©¡¤±­Ñ©¡¤º£ÄÉ(Ò¼)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atTherapyPowerBase
15314	²Ê¡¤»¯Ñ©¡¤±­Ñ©¡¤º£ÄÉ(·¡)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atTherapyPowerBase
15315	²Ê¡¤»¯Ñ©¡¤±­Ñ©¡¤º£ÄÉ(Èþ)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atTherapyPowerBase
15316	²Ê¡¤»¯Ñ©¡¤±­Ñ©¡¤º£ÄÉ(ËÁ)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atTherapyPowerBase
15317	²Ê¡¤»¯Ñ©¡¤±­Ñ©¡¤º£ÄÉ(Îé)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atTherapyPowerBase
15318	²Ê¡¤»¯Ñ©¡¤±­Ñ©¡¤º£ÄÉ(Â½)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atTherapyPowerBase
15319	²Ê¡¤»¯Ñ©¡¤´ó»¯¡¤º£ÄÉ(Ò¼)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15320	²Ê¡¤»¯Ñ©¡¤´ó»¯¡¤º£ÄÉ(·¡)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15321	²Ê¡¤»¯Ñ©¡¤´ó»¯¡¤º£ÄÉ(Èþ)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15322	²Ê¡¤»¯Ñ©¡¤´ó»¯¡¤º£ÄÉ(ËÁ)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15323	²Ê¡¤»¯Ñ©¡¤´ó»¯¡¤º£ÄÉ(Îé)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15324	²Ê¡¤»¯Ñ©¡¤´ó»¯¡¤º£ÄÉ(Â½)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15325	²Ê¡¤Ê´¹Ç¡¤º£ÄÉ¡¤´©Ê¯(Ò¼)	atPoisonCriticalStrike	atTherapyPowerBase	atPoisonCriticalDamagePowerBase
15326	²Ê¡¤Ê´¹Ç¡¤º£ÄÉ¡¤´©Ê¯(·¡)	atPoisonCriticalStrike	atTherapyPowerBase	atPoisonCriticalDamagePowerBase
15327	²Ê¡¤Ê´¹Ç¡¤º£ÄÉ¡¤´©Ê¯(Èþ)	atPoisonCriticalStrike	atTherapyPowerBase	atPoisonCriticalDamagePowerBase
15328	²Ê¡¤Ê´¹Ç¡¤º£ÄÉ¡¤´©Ê¯(ËÁ)	atPoisonCriticalStrike	atTherapyPowerBase	atPoisonCriticalDamagePowerBase
15329	²Ê¡¤Ê´¹Ç¡¤º£ÄÉ¡¤´©Ê¯(Îé)	atPoisonCriticalStrike	atTherapyPowerBase	atPoisonCriticalDamagePowerBase
15330	²Ê¡¤Ê´¹Ç¡¤º£ÄÉ¡¤´©Ê¯(Â½)	atPoisonCriticalStrike	atTherapyPowerBase	atPoisonCriticalDamagePowerBase
15331	²Ê¡¤Ê´¹Ç¡¤´©Ê¯¡¤º£ÄÉ(Ò¼)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atTherapyPowerBase
15332	²Ê¡¤Ê´¹Ç¡¤´©Ê¯¡¤º£ÄÉ(·¡)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atTherapyPowerBase
15333	²Ê¡¤Ê´¹Ç¡¤´©Ê¯¡¤º£ÄÉ(Èþ)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atTherapyPowerBase
15334	²Ê¡¤Ê´¹Ç¡¤´©Ê¯¡¤º£ÄÉ(ËÁ)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atTherapyPowerBase
15335	²Ê¡¤Ê´¹Ç¡¤´©Ê¯¡¤º£ÄÉ(Îé)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atTherapyPowerBase
15336	²Ê¡¤Ê´¹Ç¡¤´©Ê¯¡¤º£ÄÉ(Â½)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atTherapyPowerBase
15337	²Ê¡¤Ê´¹Ç¡¤´ó»¯¡¤º£ÄÉ(Ò¼)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15338	²Ê¡¤Ê´¹Ç¡¤´ó»¯¡¤º£ÄÉ(·¡)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15339	²Ê¡¤Ê´¹Ç¡¤´ó»¯¡¤º£ÄÉ(Èþ)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15340	²Ê¡¤Ê´¹Ç¡¤´ó»¯¡¤º£ÄÉ(ËÁ)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15341	²Ê¡¤Ê´¹Ç¡¤´ó»¯¡¤º£ÄÉ(Îé)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15342	²Ê¡¤Ê´¹Ç¡¤´ó»¯¡¤º£ÄÉ(Â½)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15343	²Ê¡¤ÐÇ¼û¡¤º£ÄÉ¡¤ÔÂ»ª(Ò¼)	atMagicCriticalStrike	atTherapyPowerBase	atMagicCriticalDamagePowerBase
15344	²Ê¡¤ÐÇ¼û¡¤º£ÄÉ¡¤ÔÂ»ª(·¡)	atMagicCriticalStrike	atTherapyPowerBase	atMagicCriticalDamagePowerBase
15345	²Ê¡¤ÐÇ¼û¡¤º£ÄÉ¡¤ÔÂ»ª(Èþ)	atMagicCriticalStrike	atTherapyPowerBase	atMagicCriticalDamagePowerBase
15346	²Ê¡¤ÐÇ¼û¡¤º£ÄÉ¡¤ÔÂ»ª(ËÁ)	atMagicCriticalStrike	atTherapyPowerBase	atMagicCriticalDamagePowerBase
15347	²Ê¡¤ÐÇ¼û¡¤º£ÄÉ¡¤ÔÂ»ª(Îé)	atMagicCriticalStrike	atTherapyPowerBase	atMagicCriticalDamagePowerBase
15348	²Ê¡¤ÐÇ¼û¡¤º£ÄÉ¡¤ÔÂ»ª(Â½)	atMagicCriticalStrike	atTherapyPowerBase	atMagicCriticalDamagePowerBase
15349	²Ê¡¤ÐÇ¼û¡¤ÔÂ»ª¡¤º£ÄÉ(Ò¼)	atMagicCriticalStrike	atMagicCriticalDamagePowerBase	atTherapyPowerBase
15350	²Ê¡¤ÐÇ¼û¡¤ÔÂ»ª¡¤º£ÄÉ(·¡)	atMagicCriticalStrike	atMagicCriticalDamagePowerBase	atTherapyPowerBase
15351	²Ê¡¤ÐÇ¼û¡¤ÔÂ»ª¡¤º£ÄÉ(Èþ)	atMagicCriticalStrike	atMagicCriticalDamagePowerBase	atTherapyPowerBase
15352	²Ê¡¤ÐÇ¼û¡¤ÔÂ»ª¡¤º£ÄÉ(ËÁ)	atMagicCriticalStrike	atMagicCriticalDamagePowerBase	atTherapyPowerBase
15353	²Ê¡¤ÐÇ¼û¡¤ÔÂ»ª¡¤º£ÄÉ(Îé)	atMagicCriticalStrike	atMagicCriticalDamagePowerBase	atTherapyPowerBase
15354	²Ê¡¤ÐÇ¼û¡¤ÔÂ»ª¡¤º£ÄÉ(Â½)	atMagicCriticalStrike	atMagicCriticalDamagePowerBase	atTherapyPowerBase
15355	²Ê¡¤ÐÇ¼û¡¤´ó»¯¡¤º£ÄÉ(Ò¼)	atMagicCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15356	²Ê¡¤ÐÇ¼û¡¤´ó»¯¡¤º£ÄÉ(·¡)	atMagicCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15357	²Ê¡¤ÐÇ¼û¡¤´ó»¯¡¤º£ÄÉ(Èþ)	atMagicCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15358	²Ê¡¤ÐÇ¼û¡¤´ó»¯¡¤º£ÄÉ(ËÁ)	atMagicCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15359	²Ê¡¤ÐÇ¼û¡¤´ó»¯¡¤º£ÄÉ(Îé)	atMagicCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15360	²Ê¡¤ÐÇ¼û¡¤´ó»¯¡¤º£ÄÉ(Â½)	atMagicCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15361	²Ê¡¤Ô¡»ð¡¤´ó»¯¡¤º£ÄÉ(Ò¼)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15362	²Ê¡¤Ô¡»ð¡¤´ó»¯¡¤º£ÄÉ(·¡)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15363	²Ê¡¤Ô¡»ð¡¤´ó»¯¡¤º£ÄÉ(Èþ)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15364	²Ê¡¤Ô¡»ð¡¤´ó»¯¡¤º£ÄÉ(ËÁ)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15365	²Ê¡¤Ô¡»ð¡¤´ó»¯¡¤º£ÄÉ(Îé)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15366	²Ê¡¤Ô¡»ð¡¤´ó»¯¡¤º£ÄÉ(Â½)	atSolarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15367	²Ê¡¤Åùö¨¡¤´ó»¯¡¤º£ÄÉ(Ò¼)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15368	²Ê¡¤Åùö¨¡¤´ó»¯¡¤º£ÄÉ(·¡)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15369	²Ê¡¤Åùö¨¡¤´ó»¯¡¤º£ÄÉ(Èþ)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15370	²Ê¡¤Åùö¨¡¤´ó»¯¡¤º£ÄÉ(ËÁ)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15371	²Ê¡¤Åùö¨¡¤´ó»¯¡¤º£ÄÉ(Îé)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15372	²Ê¡¤Åùö¨¡¤´ó»¯¡¤º£ÄÉ(Â½)	atNeutralCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15373	²Ê¡¤±­Ñ©¡¤´ó»¯¡¤º£ÄÉ(Ò¼)	atLunarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15374	²Ê¡¤±­Ñ©¡¤´ó»¯¡¤º£ÄÉ(·¡)	atLunarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15375	²Ê¡¤±­Ñ©¡¤´ó»¯¡¤º£ÄÉ(Èþ)	atLunarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15376	²Ê¡¤±­Ñ©¡¤´ó»¯¡¤º£ÄÉ(ËÁ)	atLunarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15377	²Ê¡¤±­Ñ©¡¤´ó»¯¡¤º£ÄÉ(Îé)	atLunarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15378	²Ê¡¤±­Ñ©¡¤´ó»¯¡¤º£ÄÉ(Â½)	atLunarCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15379	²Ê¡¤´©Ê¯¡¤´ó»¯¡¤º£ÄÉ(Ò¼)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15380	²Ê¡¤´©Ê¯¡¤´ó»¯¡¤º£ÄÉ(·¡)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15381	²Ê¡¤´©Ê¯¡¤´ó»¯¡¤º£ÄÉ(Èþ)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15382	²Ê¡¤´©Ê¯¡¤´ó»¯¡¤º£ÄÉ(ËÁ)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15383	²Ê¡¤´©Ê¯¡¤´ó»¯¡¤º£ÄÉ(Îé)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15384	²Ê¡¤´©Ê¯¡¤´ó»¯¡¤º£ÄÉ(Â½)	atPoisonCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15385	²Ê¡¤ÔÂ»ª¡¤´ó»¯¡¤º£ÄÉ(Ò¼)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15386	²Ê¡¤ÔÂ»ª¡¤´ó»¯¡¤º£ÄÉ(·¡)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15387	²Ê¡¤ÔÂ»ª¡¤´ó»¯¡¤º£ÄÉ(Èþ)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15388	²Ê¡¤ÔÂ»ª¡¤´ó»¯¡¤º£ÄÉ(ËÁ)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15389	²Ê¡¤ÔÂ»ª¡¤´ó»¯¡¤º£ÄÉ(Îé)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15390	²Ê¡¤ÔÂ»ª¡¤´ó»¯¡¤º£ÄÉ(Â½)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15391	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤Ô¡»ð(Ò¼)	atManaReplenishExt	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15392	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤Ô¡»ð(·¡)	atManaReplenishExt	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15393	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤Ô¡»ð(Èþ)	atManaReplenishExt	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15394	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤Ô¡»ð(ËÁ)	atManaReplenishExt	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15395	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤Ô¡»ð(Îé)	atManaReplenishExt	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15396	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤Ô¡»ð(Â½)	atManaReplenishExt	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15397	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤Åùö¨(Ò¼)	atManaReplenishExt	atTherapyPowerBase	atNeutralCriticalDamagePowerBase
15398	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤Åùö¨(·¡)	atManaReplenishExt	atTherapyPowerBase	atNeutralCriticalDamagePowerBase
15399	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤Åùö¨(Èþ)	atManaReplenishExt	atTherapyPowerBase	atNeutralCriticalDamagePowerBase
15400	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤Åùö¨(ËÁ)	atManaReplenishExt	atTherapyPowerBase	atNeutralCriticalDamagePowerBase
15401	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤Åùö¨(Îé)	atManaReplenishExt	atTherapyPowerBase	atNeutralCriticalDamagePowerBase
15402	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤Åùö¨(Â½)	atManaReplenishExt	atTherapyPowerBase	atNeutralCriticalDamagePowerBase
15403	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤±­Ñ©(Ò¼)	atManaReplenishExt	atTherapyPowerBase	atLunarCriticalDamagePowerBase
15404	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤±­Ñ©(·¡)	atManaReplenishExt	atTherapyPowerBase	atLunarCriticalDamagePowerBase
15405	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤±­Ñ©(Èþ)	atManaReplenishExt	atTherapyPowerBase	atLunarCriticalDamagePowerBase
15406	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤±­Ñ©(ËÁ)	atManaReplenishExt	atTherapyPowerBase	atLunarCriticalDamagePowerBase
15407	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤±­Ñ©(Îé)	atManaReplenishExt	atTherapyPowerBase	atLunarCriticalDamagePowerBase
15408	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤±­Ñ©(Â½)	atManaReplenishExt	atTherapyPowerBase	atLunarCriticalDamagePowerBase
15409	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤´©Ê¯(Ò¼)	atManaReplenishExt	atTherapyPowerBase	atPoisonCriticalDamagePowerBase
15410	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤´©Ê¯(·¡)	atManaReplenishExt	atTherapyPowerBase	atPoisonCriticalDamagePowerBase
15411	²Ê¡¤³±Éú¡¤º£ÄÉ¡¤´©Ê¯(Èþ)	atManaReplenishExt	atTherapyPowerBase	atPoisonCriticalDamagePowerBase
