ID	Name	AttributeOne	AttributeTwo	AttributeThree
13661	彩·燎原·大化·日炎(伍)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarOvercomeBase
13662	彩·燎原·大化·日炎(陸)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarOvercomeBase
13663	彩·燎原·大化·浴火(壹)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13664	彩·燎原·大化·浴火(貳)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13665	彩·燎原·大化·浴火(三)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13666	彩·燎原·大化·浴火(肆)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13667	彩·燎原·大化·浴火(伍)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13668	彩·燎原·大化·浴火(陸)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13669	彩·融天·雷鳴·混沌(壹)	atNeutralCriticalStrike	atNeutralAttackPowerBase	atNeutralOvercomeBase
13670	彩·融天·雷鳴·混沌(貳)	atNeutralCriticalStrike	atNeutralAttackPowerBase	atNeutralOvercomeBase
13671	彩·融天·雷鳴·混沌(三)	atNeutralCriticalStrike	atNeutralAttackPowerBase	atNeutralOvercomeBase
13672	彩·融天·雷鳴·混沌(肆)	atNeutralCriticalStrike	atNeutralAttackPowerBase	atNeutralOvercomeBase
13673	彩·融天·雷鳴·混沌(伍)	atNeutralCriticalStrike	atNeutralAttackPowerBase	atNeutralOvercomeBase
13674	彩·融天·雷鳴·混沌(陸)	atNeutralCriticalStrike	atNeutralAttackPowerBase	atNeutralOvercomeBase
13675	彩·融天·雷鳴·霹靂(壹)	atNeutralCriticalStrike	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13676	彩·融天·雷鳴·霹靂(貳)	atNeutralCriticalStrike	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13677	彩·融天·雷鳴·霹靂(三)	atNeutralCriticalStrike	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13678	彩·融天·雷鳴·霹靂(肆)	atNeutralCriticalStrike	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13679	彩·融天·雷鳴·霹靂(伍)	atNeutralCriticalStrike	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13680	彩·融天·雷鳴·霹靂(陸)	atNeutralCriticalStrike	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13681	彩·融天·混沌·雷鳴(壹)	atNeutralCriticalStrike	atNeutralOvercomeBase	atNeutralAttackPowerBase
13682	彩·融天·混沌·雷鳴(貳)	atNeutralCriticalStrike	atNeutralOvercomeBase	atNeutralAttackPowerBase
13683	彩·融天·混沌·雷鳴(三)	atNeutralCriticalStrike	atNeutralOvercomeBase	atNeutralAttackPowerBase
13684	彩·融天·混沌·雷鳴(肆)	atNeutralCriticalStrike	atNeutralOvercomeBase	atNeutralAttackPowerBase
13685	彩·融天·混沌·雷鳴(伍)	atNeutralCriticalStrike	atNeutralOvercomeBase	atNeutralAttackPowerBase
13686	彩·融天·混沌·雷鳴(陸)	atNeutralCriticalStrike	atNeutralOvercomeBase	atNeutralAttackPowerBase
13687	彩·融天·混沌·霹靂(壹)	atNeutralCriticalStrike	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
13688	彩·融天·混沌·霹靂(貳)	atNeutralCriticalStrike	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
13689	彩·融天·混沌·霹靂(三)	atNeutralCriticalStrike	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
13690	彩·融天·混沌·霹靂(肆)	atNeutralCriticalStrike	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
13691	彩·融天·混沌·霹靂(伍)	atNeutralCriticalStrike	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
13692	彩·融天·混沌·霹靂(陸)	atNeutralCriticalStrike	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
13693	彩·融天·霹靂·雷鳴(壹)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13694	彩·融天·霹靂·雷鳴(貳)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13695	彩·融天·霹靂·雷鳴(三)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13696	彩·融天·霹靂·雷鳴(肆)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13697	彩·融天·霹靂·雷鳴(伍)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13698	彩·融天·霹靂·雷鳴(陸)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13699	彩·融天·霹靂·混沌(壹)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
13700	彩·融天·霹靂·混沌(貳)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
13701	彩·融天·霹靂·混沌(三)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
13702	彩·融天·霹靂·混沌(肆)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
13703	彩·融天·霹靂·混沌(伍)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
13704	彩·融天·霹靂·混沌(陸)	atNeutralCriticalStrike	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
13705	彩·融天·大化·雷鳴(壹)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13706	彩·融天·大化·雷鳴(貳)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13707	彩·融天·大化·雷鳴(三)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13708	彩·融天·大化·雷鳴(肆)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13709	彩·融天·大化·雷鳴(伍)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13710	彩·融天·大化·雷鳴(陸)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13711	彩·融天·大化·混沌(壹)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralOvercomeBase
13712	彩·融天·大化·混沌(貳)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralOvercomeBase
13713	彩·融天·大化·混沌(三)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralOvercomeBase
13714	彩·融天·大化·混沌(肆)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralOvercomeBase
13715	彩·融天·大化·混沌(伍)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralOvercomeBase
13716	彩·融天·大化·混沌(陸)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralOvercomeBase
13717	彩·融天·大化·霹靂(壹)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13718	彩·融天·大化·霹靂(貳)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13719	彩·融天·大化·霹靂(三)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13720	彩·融天·大化·霹靂(肆)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13721	彩·融天·大化·霹靂(伍)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13722	彩·融天·大化·霹靂(陸)	atNeutralCriticalStrike	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13723	彩·化雪·霜冷·凍髓(壹)	atLunarCriticalStrike	atLunarAttackPowerBase	atLunarOvercomeBase
13724	彩·化雪·霜冷·凍髓(貳)	atLunarCriticalStrike	atLunarAttackPowerBase	atLunarOvercomeBase
13725	彩·化雪·霜冷·凍髓(三)	atLunarCriticalStrike	atLunarAttackPowerBase	atLunarOvercomeBase
13726	彩·化雪·霜冷·凍髓(肆)	atLunarCriticalStrike	atLunarAttackPowerBase	atLunarOvercomeBase
13727	彩·化雪·霜冷·凍髓(伍)	atLunarCriticalStrike	atLunarAttackPowerBase	atLunarOvercomeBase
13728	彩·化雪·霜冷·凍髓(陸)	atLunarCriticalStrike	atLunarAttackPowerBase	atLunarOvercomeBase
13729	彩·化雪·霜冷·杯雪(壹)	atLunarCriticalStrike	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13730	彩·化雪·霜冷·杯雪(貳)	atLunarCriticalStrike	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13731	彩·化雪·霜冷·杯雪(三)	atLunarCriticalStrike	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13732	彩·化雪·霜冷·杯雪(肆)	atLunarCriticalStrike	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13733	彩·化雪·霜冷·杯雪(伍)	atLunarCriticalStrike	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13734	彩·化雪·霜冷·杯雪(陸)	atLunarCriticalStrike	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13735	彩·化雪·凍髓·霜冷(壹)	atLunarCriticalStrike	atLunarOvercomeBase	atLunarAttackPowerBase
13736	彩·化雪·凍髓·霜冷(貳)	atLunarCriticalStrike	atLunarOvercomeBase	atLunarAttackPowerBase
13737	彩·化雪·凍髓·霜冷(三)	atLunarCriticalStrike	atLunarOvercomeBase	atLunarAttackPowerBase
13738	彩·化雪·凍髓·霜冷(肆)	atLunarCriticalStrike	atLunarOvercomeBase	atLunarAttackPowerBase
13739	彩·化雪·凍髓·霜冷(伍)	atLunarCriticalStrike	atLunarOvercomeBase	atLunarAttackPowerBase
13740	彩·化雪·凍髓·霜冷(陸)	atLunarCriticalStrike	atLunarOvercomeBase	atLunarAttackPowerBase
13741	彩·化雪·凍髓·杯雪(壹)	atLunarCriticalStrike	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
13742	彩·化雪·凍髓·杯雪(貳)	atLunarCriticalStrike	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
13743	彩·化雪·凍髓·杯雪(三)	atLunarCriticalStrike	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
13744	彩·化雪·凍髓·杯雪(肆)	atLunarCriticalStrike	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
13745	彩·化雪·凍髓·杯雪(伍)	atLunarCriticalStrike	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
13746	彩·化雪·凍髓·杯雪(陸)	atLunarCriticalStrike	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
13747	彩·化雪·杯雪·霜冷(壹)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
13748	彩·化雪·杯雪·霜冷(貳)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
13749	彩·化雪·杯雪·霜冷(三)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
13750	彩·化雪·杯雪·霜冷(肆)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
13751	彩·化雪·杯雪·霜冷(伍)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
13752	彩·化雪·杯雪·霜冷(陸)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
13753	彩·化雪·杯雪·凍髓(壹)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13754	彩·化雪·杯雪·凍髓(貳)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13755	彩·化雪·杯雪·凍髓(三)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13756	彩·化雪·杯雪·凍髓(肆)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13757	彩·化雪·杯雪·凍髓(伍)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13758	彩·化雪·杯雪·凍髓(陸)	atLunarCriticalStrike	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13759	彩·化雪·大化·霜冷(壹)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13760	彩·化雪·大化·霜冷(貳)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13761	彩·化雪·大化·霜冷(三)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13762	彩·化雪·大化·霜冷(肆)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13763	彩·化雪·大化·霜冷(伍)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13764	彩·化雪·大化·霜冷(陸)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13765	彩·化雪·大化·凍髓(壹)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarOvercomeBase
13766	彩·化雪·大化·凍髓(貳)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarOvercomeBase
13767	彩·化雪·大化·凍髓(三)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarOvercomeBase
13768	彩·化雪·大化·凍髓(肆)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarOvercomeBase
13769	彩·化雪·大化·凍髓(伍)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarOvercomeBase
13770	彩·化雪·大化·凍髓(陸)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarOvercomeBase
13771	彩·化雪·大化·杯雪(壹)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13772	彩·化雪·大化·杯雪(貳)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13773	彩·化雪·大化·杯雪(三)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13774	彩·化雪·大化·杯雪(肆)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13775	彩·化雪·大化·杯雪(伍)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13776	彩·化雪·大化·杯雪(陸)	atLunarCriticalStrike	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13777	彩·蝕骨·鶴頂·腐心(壹)	atPoisonCriticalStrike	atPoisonAttackPowerBase	atPoisonOvercomeBase
13778	彩·蝕骨·鶴頂·腐心(貳)	atPoisonCriticalStrike	atPoisonAttackPowerBase	atPoisonOvercomeBase
13779	彩·蝕骨·鶴頂·腐心(三)	atPoisonCriticalStrike	atPoisonAttackPowerBase	atPoisonOvercomeBase
13780	彩·蝕骨·鶴頂·腐心(肆)	atPoisonCriticalStrike	atPoisonAttackPowerBase	atPoisonOvercomeBase
13781	彩·蝕骨·鶴頂·腐心(伍)	atPoisonCriticalStrike	atPoisonAttackPowerBase	atPoisonOvercomeBase
13782	彩·蝕骨·鶴頂·腐心(陸)	atPoisonCriticalStrike	atPoisonAttackPowerBase	atPoisonOvercomeBase
13783	彩·蝕骨·鶴頂·穿石(壹)	atPoisonCriticalStrike	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13784	彩·蝕骨·鶴頂·穿石(貳)	atPoisonCriticalStrike	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13785	彩·蝕骨·鶴頂·穿石(三)	atPoisonCriticalStrike	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13786	彩·蝕骨·鶴頂·穿石(肆)	atPoisonCriticalStrike	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13787	彩·蝕骨·鶴頂·穿石(伍)	atPoisonCriticalStrike	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13788	彩·蝕骨·鶴頂·穿石(陸)	atPoisonCriticalStrike	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13789	彩·蝕骨·腐心·鶴頂(壹)	atPoisonCriticalStrike	atPoisonOvercomeBase	atPoisonAttackPowerBase
13790	彩·蝕骨·腐心·鶴頂(貳)	atPoisonCriticalStrike	atPoisonOvercomeBase	atPoisonAttackPowerBase
13791	彩·蝕骨·腐心·鶴頂(三)	atPoisonCriticalStrike	atPoisonOvercomeBase	atPoisonAttackPowerBase
13792	彩·蝕骨·腐心·鶴頂(肆)	atPoisonCriticalStrike	atPoisonOvercomeBase	atPoisonAttackPowerBase
13793	彩·蝕骨·腐心·鶴頂(伍)	atPoisonCriticalStrike	atPoisonOvercomeBase	atPoisonAttackPowerBase
13794	彩·蝕骨·腐心·鶴頂(陸)	atPoisonCriticalStrike	atPoisonOvercomeBase	atPoisonAttackPowerBase
13795	彩·蝕骨·腐心·穿石(壹)	atPoisonCriticalStrike	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13796	彩·蝕骨·腐心·穿石(貳)	atPoisonCriticalStrike	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13797	彩·蝕骨·腐心·穿石(三)	atPoisonCriticalStrike	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13798	彩·蝕骨·腐心·穿石(肆)	atPoisonCriticalStrike	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13799	彩·蝕骨·腐心·穿石(伍)	atPoisonCriticalStrike	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13800	彩·蝕骨·腐心·穿石(陸)	atPoisonCriticalStrike	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13801	彩·蝕骨·穿石·鶴頂(壹)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13802	彩·蝕骨·穿石·鶴頂(貳)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13803	彩·蝕骨·穿石·鶴頂(三)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13804	彩·蝕骨·穿石·鶴頂(肆)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13805	彩·蝕骨·穿石·鶴頂(伍)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13806	彩·蝕骨·穿石·鶴頂(陸)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13807	彩·蝕骨·穿石·腐心(壹)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
13808	彩·蝕骨·穿石·腐心(貳)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
13809	彩·蝕骨·穿石·腐心(三)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
13810	彩·蝕骨·穿石·腐心(肆)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
13811	彩·蝕骨·穿石·腐心(伍)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
13812	彩·蝕骨·穿石·腐心(陸)	atPoisonCriticalStrike	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
13813	彩·蝕骨·大化·鶴頂(壹)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13814	彩·蝕骨·大化·鶴頂(貳)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13815	彩·蝕骨·大化·鶴頂(三)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13816	彩·蝕骨·大化·鶴頂(肆)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13817	彩·蝕骨·大化·鶴頂(伍)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13818	彩·蝕骨·大化·鶴頂(陸)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13819	彩·蝕骨·大化·腐心(壹)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13820	彩·蝕骨·大化·腐心(貳)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13821	彩·蝕骨·大化·腐心(三)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13822	彩·蝕骨·大化·腐心(肆)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13823	彩·蝕骨·大化·腐心(伍)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13824	彩·蝕骨·大化·腐心(陸)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13825	彩·蝕骨·大化·穿石(壹)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13826	彩·蝕骨·大化·穿石(貳)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13827	彩·蝕骨·大化·穿石(三)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13828	彩·蝕骨·大化·穿石(肆)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13829	彩·蝕骨·大化·穿石(伍)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13830	彩·蝕骨·大化·穿石(陸)	atPoisonCriticalStrike	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13831	彩·星見·激流·滅氣(壹)	atMagicCriticalStrike	atMagicAttackPowerBase	atMagicOvercome
13832	彩·星見·激流·滅氣(貳)	atMagicCriticalStrike	atMagicAttackPowerBase	atMagicOvercome
13833	彩·星見·激流·滅氣(三)	atMagicCriticalStrike	atMagicAttackPowerBase	atMagicOvercome
13834	彩·星見·激流·滅氣(肆)	atMagicCriticalStrike	atMagicAttackPowerBase	atMagicOvercome
13835	彩·星見·激流·滅氣(伍)	atMagicCriticalStrike	atMagicAttackPowerBase	atMagicOvercome
13836	彩·星見·激流·滅氣(陸)	atMagicCriticalStrike	atMagicAttackPowerBase	atMagicOvercome
13837	彩·星見·激流·月華(壹)	atMagicCriticalStrike	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
13838	彩·星見·激流·月華(貳)	atMagicCriticalStrike	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
13839	彩·星見·激流·月華(三)	atMagicCriticalStrike	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
13840	彩·星見·激流·月華(肆)	atMagicCriticalStrike	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
